video_id,label,split,manipulation_family,manipulation_type,n_face_frames,dominant_emotion,mean_valence,std_valence,mean_arousal,std_arousal,max_arousal,emotion_entropy,transition_rate,arousal_variation,neutral_ratio,mean_score_affection,mean_score_amusement,mean_score_anger,mean_score_astonishment_surprise,mean_score_awe,mean_score_bitterness,mean_score_concentration,mean_score_confusion,mean_score_contemplation,mean_score_contempt,mean_score_contentment,mean_score_disappointment,mean_score_disgust,mean_score_distress,mean_score_doubt,mean_score_elation,mean_score_embarrassment,mean_score_emotional_numbness,mean_score_fatigue_exhaustion,mean_score_fear,mean_score_helplessness,mean_score_hope_enthusiasm_optimism,mean_score_impatience_and_irritability,mean_score_infatuation,mean_score_interest,mean_score_intoxication_altered_states_of_consciousness,mean_score_jealousy_&_envy,mean_score_longing,mean_score_malevolence_malice,mean_score_pain,mean_score_pleasure_ecstasy,mean_score_pride,mean_score_relief,mean_score_sadness,mean_score_sexual_lust,mean_score_shame,mean_score_sourness,mean_score_teasing,mean_score_thankfulness_gratitude,mean_score_triumph
Celeb-real__id11_0003__52787b89,real,train,,Celeb-real,53,elation,0.09641148233393633,0.1538719777966035,0.4086543386319674,0.050144595029334715,0.49224675850169175,1.1742883411876777,0.46153846153846156,0.05098397432421674,0.11320754716981132,0.7500951672500035,2.6609709004186235,1.7528218345822029,2.405284771379435,1.0630770561830052,1.110333892534364,-0.7967675075216113,1.256664271624583,-0.1305766409298159,1.8127403799092994,2.4952717007331127,0.7288619482292319,1.1784187802728616,0.102170097378065,0.748427744462805,3.200174968197661,2.4328669759462462,-0.5801859779529414,-0.18994186734253504,1.0514124778081786,-0.07972552866305944,0.2112130680174198,1.5586725259726901,1.2450236048338548,2.914032130871179,0.6113947877344096,0.8958402635916224,0.43526746754376394,0.09079265369559233,0.8182826559498625,0.8178235191219257,-0.6226685092134295,0.12801244686234672,0.20752340780114228,1.5017591849812921,-0.11409979496362074,-0.32306461289243876,1.0891896306343798,2.0696127482180326,-1.0157591858000126
Celeb-real__id11_0007__e727fe81,real,train,,Celeb-real,54,elation,0.356601778589405,0.08629827430486174,0.4282595399907364,0.030157731189588827,0.49804327929410347,0.4318453619566708,0.1509433962264151,0.0243955417028216,0.018518518518518517,1.983331521352132,4.937400292467188,1.3337461815940008,2.4825195957113197,0.9506062136756049,0.3906674351957109,-1.8605661083150793,0.8381075958410898,-1.723512902855873,1.3505263284400657,3.6261765272529036,0.07901900123666834,0.791831295799326,-1.092297490272257,0.056551485839817256,5.250618440133554,2.4322451927043773,-0.728909792309558,-0.6273335715134939,0.7186669563805616,-0.5276894282411646,1.1387948780148118,0.2188349542794404,1.4613350673958108,2.672174726371412,0.8996636459120998,0.5066523143538723,0.2693319077844973,0.0164023670885298,0.6616684507440638,2.1230228631584733,-0.3437681363688575,0.7770603950376864,-0.19545903581160087,2.0770046755119607,-0.2142794132232666,-0.40188682631210043,1.317424131764306,3.6214919266877352,-0.568976405594084
Celeb-real__id12_0001__49a98782,real,train,,Celeb-real,67,contentment,0.12347740968875712,0.12260742562286747,0.36365582242585326,0.04898480865906559,0.4392181511513523,1.270716252512138,0.6363636363636364,0.04796197601922943,0.47761194029850745,0.5762766822060542,1.3947510434620416,1.9790946174023756,2.6545390798084774,1.3214596243047003,-0.04972140646692532,-0.4678280269032094,1.2326477961753732,0.2673033257918571,0.7417661716688925,2.8694618175278848,1.753281888677113,0.39437574059215946,0.09349490602069827,0.1032598196570553,2.195303760357757,1.4459838671470755,0.40815924700182765,0.4708273468622521,1.4657230377197266,-0.10996486980523636,1.1220098475911724,0.7486428075761937,0.19742777988092222,2.4407015665253597,0.657412582368993,0.10174069297847463,0.34099036099305796,-0.2207649341270105,0.7044099569320679,1.2128827580765111,-0.4377130821569642,0.48468097999914367,0.276945718188784,1.2401937993604746,-0.2789830013887206,-0.572899251731474,0.5599662794995663,0.8314063139815828,-0.46509597639539346
Celeb-real__id12_0006__637d998d,real,train,,Celeb-real,52,astonishment_surprise,0.2668403841559803,0.16716587591557855,0.43680223458416745,0.04133700629458786,0.5697535150358221,1.139587200443933,0.5490196078431373,0.039197394167126184,0.21153846153846154,0.8172443176691349,2.645393770474654,1.8229818802613478,2.873970655294565,1.5401409749801342,-0.0964751816712893,-0.910416709115872,0.8012447150853964,-1.4917641906784131,0.8498645997964419,3.248646091956359,0.704730960038992,0.7305237639408845,-1.1460783126262517,-0.8121748891874001,3.5279918083777795,0.9055864237822019,0.2761900144844101,0.167410481434602,1.4369655629763236,-0.6492742059322504,1.4870751339655657,0.4803318874194072,0.376368190233524,1.8700303372282248,0.8636427384156448,-0.0045705357423195475,0.062062973013290994,-0.14628026806391203,0.6074391534695258,2.315492249452151,0.22460843479404083,0.664091564141787,-0.19257990901286787,1.7197970404074743,-0.4616286903619766,-0.6482469290494919,0.7382399588823318,1.082237264284721,0.06288252828212884
Celeb-real__id13_0008__0323fc47,real,train,,Celeb-real,77,astonishment_surprise,0.23716156956106813,0.13463602507882685,0.4892670055560324,0.036638898352581904,0.5656650562269148,1.1767751306201322,0.4605263157894737,0.03345691448637618,0.09090909090909091,0.16727930694431453,2.0172854584532898,1.6743434218617228,3.376145791697812,2.5990055412441104,0.5568799779012605,-0.9912723473140171,0.8976648473120356,-1.0159878672717453,1.4693283988283825,2.24223932352933,0.09569139914079146,1.0376037250865588,-1.3087249276312916,-0.37333584470408304,3.2882477106986108,0.5097795074636285,-0.5358319560719,-0.2452006254877363,1.5426073182712903,-0.6493232157323268,1.2426416308848889,0.5412459985002295,1.8865335390165254,2.5449536241494215,0.9256902453187225,0.6608204415866307,0.37599992984301084,0.5256674661264791,0.1943161595951427,2.252058475048511,-0.4170542945722481,0.23744908865396078,-0.17236816263818122,2.6300701073237827,-0.24786462799295203,-0.518648119328858,1.2036193802759245,1.3978878553811607,0.16757155703259752
Celeb-real__id13_0011__dee78c96,real,train,,Celeb-real,78,contentment,0.27339230511595547,0.16607676173887156,0.4599958290123459,0.04172744092016909,0.5275843141784315,1.2157232342424802,0.44155844155844154,0.03197292969656876,0.34615384615384615,1.141629389845408,1.7997852563858032,2.0294652306116543,2.5268103801287136,1.4830007293285468,0.0005680551895728478,-1.0027537529285138,8.120215856111966e-05,-0.9039459450122638,1.081241364662464,3.2849706426644936,0.12518783104725373,0.6051928408634968,-1.4279105743536582,-0.9846271843864367,2.920357400026077,0.2013519681417025,-0.23514267704330194,0.06387228881701446,0.9762471738534096,-0.7736648336434976,1.0793838088329022,0.9626737290467972,1.5199368512019134,1.539764527326975,0.679758567076463,0.2098705592827919,0.29694067667692137,0.0745207667350769,0.4868700519586221,1.9701941326642647,-0.34825046627949446,0.3761937335515634,-0.35748952550765795,2.617556868455349,-0.5547774243049133,-0.6140579764659588,1.0543131232261658,1.1408458963418617,0.09330692390600841
Celeb-real__id13_0012__14e6d503,real,train,,Celeb-real,85,astonishment_surprise,0.1858839764023448,0.20729452792154443,0.44832803835947743,0.027657963847373523,0.5135418129730664,1.3746066884502028,0.40476190476190477,0.023258416603096927,0.2,-0.015183941406362197,1.0360309278263766,2.009630170990439,2.7099999946706435,1.942941592721378,0.43365050554275514,-0.6926015685586369,-0.09558348234962015,-0.7525049707468818,1.0306855524287504,2.9426965657402486,-0.07170636794146369,0.6035247662488152,-1.3180914416032679,-0.9424209825256291,2.3213197273366593,0.07224217232535868,0.12961437469896148,0.26420568438137276,1.414130760641659,-0.11497603374369005,1.6137951815829557,1.2013119031401243,1.1178260326385498,0.8458286453695858,1.0116497102905722,0.31391017507104313,0.2972066654878504,0.3287883148473852,0.5552763574263628,2.3583095284069286,-0.32141248566262864,0.4809018513735603,-0.25447780104244455,2.582751048312468,-0.2712628546883078,-0.6028879305895637,0.8858234591343823,0.9576384249855491,0.05932340096024906
Celeb-real__id13_0014__ef3369c4,real,train,,Celeb-real,65,elation,0.2168687359577226,0.1529484326866578,0.5143950813134661,0.03736094650065624,0.5644593132389648,1.0608868450495885,0.421875,0.02156813231434922,0.03076923076923077,0.34200226206045886,2.224796748161316,2.0339743320758528,2.9615472023303693,1.853407861636235,0.3051914444336524,-1.013858374265524,0.6328478932380677,-1.5466730191157414,1.5501119980445275,2.3199052480550915,0.0056643816140981825,0.9061356911292443,-1.2395197992141431,-0.8617097267737756,3.630946687551645,0.2919195441099314,-0.2885233319722689,-0.09444888096589309,1.297183017547314,-0.7060111889472375,0.6956847961132343,1.1655318526121285,1.7249519439843986,0.6521346261868111,0.8190596617185153,0.5688515067100525,0.024238159106327938,0.279256049486307,0.21915249641125017,2.1713661615665143,-0.4367667697943174,0.15015093821745654,-0.44754855449383074,3.031864621089055,-0.6429863324532142,-0.6080087661743164,1.1599050017503592,0.7473472723594079,0.1902389576801887
Celeb-real__id16_0001__6c969226,real,train,,Celeb-real,53,contentment,0.04569354775668266,0.10467252694782045,0.35448913739549254,0.0625913500224017,0.4598560048759113,0.8063458234080809,0.3269230769230769,0.05779728768532913,0.7735849056603774,-0.007550826612508522,1.0643408545907938,2.041500797811544,1.90879399371597,0.7148392627824027,0.053048619684183375,-0.2867725817662365,1.0976196133865501,-0.20789464296035046,1.1972642259777717,3.0373909518403828,0.6417448588137357,0.999722309832303,-1.0110017882203155,0.007914793519478923,1.4910271640093822,1.7982689277181085,0.5463558621001694,0.3306647831538938,0.5010100996719217,-0.28845188190352244,0.6884702342861103,1.7552419091170688,-0.43079611040511223,0.6788066766172085,0.473615419189885,0.5384783497396505,-0.07996306666788065,0.12444060478570326,0.8693037527912068,1.0504049242667433,-0.6470636309317823,0.591352106265302,-0.3622830498893306,0.7879210193202181,-0.25845354570532747,-0.40087608683784054,0.8901929619177332,1.1184427445789553,-0.4638273434818916
Celeb-real__id16_0002__b8fb1d0e,real,train,,Celeb-real,61,contentment,0.15797066793675313,0.08269353755321572,0.42965575034015696,0.03600109198713513,0.5121274156172515,0.9675157373719514,0.4666666666666667,0.03555924043457678,0.47540983606557374,0.5521634138021313,2.232806948364758,2.0798044790987107,2.0124949764032833,0.7109300777560374,0.10413985271922878,-0.32074231788760327,1.024228636358605,-0.5697115796511291,1.2346184859510327,2.8324833404822427,0.3739423439150951,0.9139740984947955,-1.2765101106440435,0.19112275333189574,2.6776642174017233,1.4752198887653039,0.24780874830655386,-0.12712664242650643,0.47047878191119336,-0.6839639827853343,0.925980697889797,1.825629928072945,-0.1498027873820946,1.6231470596594888,0.4562935037691085,0.6406309086768354,-0.050913550814644236,0.18038271196552966,0.7259719938528343,1.2705954958180912,-0.25287351842786443,0.39151368180259327,-0.5009109573286088,1.1161110342526046,-0.3888211944064156,-0.4484904359598629,1.1064661096354,1.317726430345754,-0.1402657129725472
Celeb-real__id16_0004__f6ba18ad,real,train,,Celeb-real,69,contentment,0.01052781362710688,0.1972311524062227,0.3854193032167738,0.0687932951546405,0.5630638852178129,1.8123991067624212,0.5147058823529411,0.05722796550342275,0.2753623188405797,0.22656011710996213,1.212790845096975,1.8790762303532034,2.062101721763611,0.7024110486541969,-0.03046291202738665,-0.18519192070200824,1.4377103076464888,0.3056858479976654,0.7798003321108611,2.0852717558542886,0.9943328923073368,1.03872972899589,-0.7205783099583958,0.1203460335407568,1.3137493651846182,2.104166485261226,0.24268401549130247,0.2992589871088664,0.9608762929404991,-0.21549814507581186,0.30371516942977905,1.2726389169692993,0.5472150730050128,1.4028388976618864,0.3807364408520685,0.8892206877901934,0.09894016169119572,-0.03230572956195776,0.9572891446127407,0.5051974628282629,-0.8856512763793918,0.4303706867107447,-0.37863881605258887,1.4256215700204822,-0.3771260121594305,-0.5233636204747186,0.9849144332650779,0.9781746985255808,-0.42354896966961847
Celeb-real__id16_0006__ab3169fd,real,train,,Celeb-real,38,elation,0.2235233522100376,0.0702745430221088,0.47719456474395494,0.030140453248103168,0.5257530291413341,1.0392788628218126,0.4864864864864865,0.029669484386035706,0.18421052631578946,0.7433216783561205,3.0651812678889225,2.7046961752991927,2.406585116135447,0.8909098411861219,-0.19912996103889063,-0.568223984617936,0.6091228896065762,-1.2168192392901371,1.026379600951546,3.1177625844353125,0.018024927691409464,0.827135261736418,-1.568426268665414,-0.271960634542139,3.4551742359211572,1.3368726498202275,0.18494925005851606,-0.4415859972175799,0.6115332465422781,-0.8486941911672291,1.0339313902352985,2.1122740491440424,0.7358380148285314,1.120618298649788,0.6389152219420985,0.4973826251531902,0.06762492342999107,0.009522886652695505,0.7003407635186848,1.544746264031059,-0.8297150633052776,0.2395905475867422,-0.717805559697904,2.2420424662138285,-0.575764138447611,-0.6834279737974468,1.2631791453612478,1.7870036991018998,-0.41472772548073217
Celeb-real__id16_0012__e75472a5,real,train,,Celeb-real,52,contentment,0.018180911186796437,0.07680745195128875,0.3580178196331607,0.046460905874547084,0.4894617776030592,1.1776221634288913,0.45098039215686275,0.0338387316754742,0.5769230769230769,1.1921067908406258,0.9878220626941094,2.44687610406142,2.157700912310527,0.691453945178252,0.5109094633505895,-0.08456509388410129,1.4337479174137115,0.5473647518799856,1.0624855275337513,2.9027710121411543,1.3476037153830895,1.4355112532010446,-0.38710843212902546,0.9118421207397029,0.7273145386805902,1.3066541747404978,0.022743473295122385,-0.24979166342661932,1.089850325997059,-0.15115943665687853,0.4274008847199954,1.8932206630706787,1.257993044761511,1.3910708599365675,0.5984382595007236,0.9072882613310447,0.3711450226031817,-0.11026865702409011,1.064468129323079,0.042722804042009205,-1.428608897786874,0.2528875596248187,-0.2438535105723601,1.536720477617704,-0.28945388816870177,-0.25312258073916805,0.6854225660745914,2.6408723501058726,-1.2414063215255737
Celeb-real__id16_0013__2d0c3b72,real,train,,Celeb-real,52,contentment,-0.24311009544107695,0.07243982974887203,0.336688548549377,0.05124788959973486,0.4109209447035053,0.9877872123540934,0.3137254901960784,0.04549421659332767,0.5,-0.7083520751733047,-0.4023608404856462,2.732893079519272,1.147551233951862,0.26224371790885925,0.9717858674434515,0.012566872514211215,1.439511192532686,0.18853435550744718,2.3537026162330923,2.778259747303449,0.8326366795943334,1.723678891475384,-0.7310454044491053,0.7256672339370618,0.05143495018665607,2.133247579519565,0.40275067087406147,0.18248945016127366,0.6032693936274602,-0.029584881777946766,-0.37023040881523717,2.2557609356366672,0.16878060308786538,0.5734284732204217,0.32201774189105403,1.6815773592545435,0.003177809027525095,0.652756848014318,1.104837559736692,-0.5610087880721459,-1.4193817101992094,-0.14177105403863466,-0.32458504805198085,1.6078252517260039,-0.23983470637064713,-0.030262234405829355,0.6276430390202082,0.5565079221358666,-0.9292277338413092
Celeb-real__id17_0000__0521aab4,real,train,,Celeb-real,51,contentment,0.17197002005416837,0.05379240400392357,0.38862885804081065,0.024820460326157347,0.4428538026929821,0.6774944044467073,0.52,0.023924742706133796,0.5882352941176471,1.7062857151031494,2.7552675452886843,1.9383656487745398,1.3718328569449632,0.6223682539135802,1.0478656303648854,-0.11849361891840018,0.27232181558422014,0.30945514171731237,0.982341350293627,2.798805973109077,0.8674446297626869,1.1576385579857171,-1.6045671058636086,0.3494713655581661,2.3381163606456683,1.5747096164553773,-0.18756242962006262,0.026033659776051838,0.5218892950637668,-0.8094127365187103,0.36937562157126036,1.7569847691292857,0.9581534558651494,1.9349519201353484,0.5438203577901802,0.7662705849198734,0.2356546965299868,0.2473573450948678,0.7705357752594293,0.9956054827746224,0.5856615804574069,0.7448324081944484,-0.3381807862543592,1.8904734242196177,-0.3336694906739628,-0.12219426737112157,0.8969332680982702,1.674648740712334,0.17041300149524913
Celeb-real__id17_0001__a0719102,real,train,,Celeb-real,53,elation,0.469596622434335,0.08190060336715421,0.4232638828330708,0.015139870157258085,0.45458844578416174,0.46932987276065463,0.11538461538461539,0.010616977569940206,0.03773584905660377,2.269574392516658,4.639483856705,1.890682004532724,1.3027222538894077,0.6152080567377918,-0.20167543078368566,-1.0270863265361425,-0.9687533760970494,-1.429264155198943,0.41411009824500894,4.0969304858513595,-0.15514337341740447,0.26524171626792764,-2.207952413918837,-1.0507078151095588,5.0292314853308335,0.814265896689217,-0.5376347807359021,-0.5013849892706241,0.06548465535325824,-1.099334331053608,2.785297951608334,1.1372523802631307,0.950369972103047,0.2657854916914454,0.8584786259903098,-0.17260170995064503,0.13465320501687392,-0.21968428368838328,0.7093462471692067,2.747994173247859,0.5708805485716406,1.7631002597089083,-0.8343779343479084,2.6460317800629816,-0.8107279640323711,-0.610468014231268,1.3497576488638825,3.411927929464376,0.24936939579135967
