video_id,label,split,manipulation_family,manipulation_type,n_face_frames,dominant_emotion,mean_valence,std_valence,mean_arousal,std_arousal,max_arousal,emotion_entropy,transition_rate,arousal_variation,neutral_ratio,mean_score_affection,mean_score_amusement,mean_score_anger,mean_score_astonishment_surprise,mean_score_awe,mean_score_bitterness,mean_score_concentration,mean_score_confusion,mean_score_contemplation,mean_score_contempt,mean_score_contentment,mean_score_disappointment,mean_score_disgust,mean_score_distress,mean_score_doubt,mean_score_elation,mean_score_embarrassment,mean_score_emotional_numbness,mean_score_fatigue_exhaustion,mean_score_fear,mean_score_helplessness,mean_score_hope_enthusiasm_optimism,mean_score_impatience_and_irritability,mean_score_infatuation,mean_score_interest,mean_score_intoxication_altered_states_of_consciousness,mean_score_jealousy_&_envy,mean_score_longing,mean_score_malevolence_malice,mean_score_pain,mean_score_pleasure_ecstasy,mean_score_pride,mean_score_relief,mean_score_sadness,mean_score_sexual_lust,mean_score_shame,mean_score_sourness,mean_score_teasing,mean_score_thankfulness_gratitude,mean_score_triumph
Celeb-real__id17_0001__a0719102,real,train,,Celeb-real,53,elation,0.45077374763946443,0.09093933720446844,0.42368033434421914,0.01932677212313945,0.4789955173992986,0.679024658590728,0.21153846153846154,0.015073448399919967,0.1509433962264151,2.1956797748241783,4.351892453319621,2.03231806125281,1.348351869943007,0.6379889722140331,-0.281950591870074,-0.9001446793664176,-0.9696544217613509,-1.2128321708373304,0.41253205065457327,4.022673233500067,-0.11591019495478216,0.24586378178506527,-2.068270946448704,-1.1059345222025547,4.75918116209642,0.6860155406987892,-0.1823107991719021,-0.3149285029690221,0.11045588074990038,-1.0448576076975409,2.8292362600002647,1.3361806374675822,0.5207200657646611,0.14068479920333288,0.850199616180276,-0.35415501751989686,0.0969790793814749,-0.2690793748171824,0.8221201806698205,2.7482001556540436,0.5075776287407245,1.6572878124578945,-0.8434413649001211,2.3094691195577943,-0.8298380149985259,-0.6686820668994256,1.2840370687673677,3.096500466454704,0.1807895392741797
Celeb-real__id19_0000__795a8811,real,test,,Celeb-real,55,elation,0.3624057968045612,0.12608089938005818,0.43423836171730285,0.015850119656451462,0.47476253574449967,0.5155642366961641,0.14814814814814814,0.0168114905815096,0.07272727272727272,1.3459751931103794,3.7011742136695167,2.221788781339472,1.4087689009579745,0.8594499631361527,-0.008485218611630527,-0.7262035678733479,-0.4367708141153509,-1.5546459100463175,1.377515138279308,3.171132406321439,0.0922720345583829,1.0033229101787915,-1.6778529297221791,-1.0967936719005758,4.137207180803473,0.7665200200947848,-0.6836613927713849,-0.6841891375454989,0.13748619339682838,-0.9616286364468661,2.4466147509488194,1.0284256653352217,0.2603835322640159,0.8097823720086704,1.2029334014112298,0.2713668714870106,-0.02909517071463845,0.05861246260729703,0.5598114208741621,2.54187751900066,0.2685567622834986,1.2040492621335117,-0.7024807778271762,2.571976655179804,-0.5215654839168895,-0.5794466094537215,1.119978702068329,3.294042361866344,0.2555715631354939
Celeb-real__id19_0003__02a18478,real,test,,Celeb-real,57,contentment,0.4173557077013714,0.06886387263988465,0.38533083678424346,0.031140055375920215,0.46388432514762196,0.536933977667577,0.17857142857142858,0.01864785353811759,0.7719298245614035,1.991372775613216,3.549478585259956,1.605430006980896,1.2993490779609012,0.5309281202784756,-0.273278462259393,-1.2066177140202439,-0.6940876778803373,-0.9175308629086143,0.5163183003141169,4.609486939614279,0.10510293224401641,0.4283582505426909,-1.7898364809521459,-1.2930333138557903,3.8174727799599633,1.8124645781098752,-0.025538631502473562,-0.06293482424920066,0.11438244685792086,-0.49612889268942045,1.31797895096896,0.2948974203645137,1.0378306539435136,0.7478529834433606,0.9175710782670138,-0.09485115084731788,0.20703768939302677,-0.17442151433543154,0.7955445427643625,2.040984032446878,0.3003381532535218,0.6098764183228476,-0.43898860508935494,1.7913881979490582,-0.5288351408222265,-0.7328227591096309,1.0375984352931642,3.1801029464654755,0.17594335842550846
Celeb-real__id20_0009__f207e1ab,real,train,,Celeb-real,56,contentment,0.07899489929621246,0.12399986009246557,0.3273437713254996,0.0419542117092948,0.4350887788142538,0.24299873038603592,0.10909090909090909,0.04699518308496125,0.9464285714285714,0.5492740018027169,0.5904435132231031,2.0106923282146454,1.7312054591519492,0.7608107541288648,0.5917434436934335,-0.5602894409426621,0.36892849845545633,-0.06476410265479769,1.6537639924458094,3.2071645174707686,0.6760510589395251,0.9464141066585269,-0.9201886123046279,-0.11493093320833785,1.5262473566191537,1.6176137242998396,0.3869586233382246,0.17197682335972786,0.3714416857276644,-0.1381066186087472,0.5297047740646771,1.0037440753408842,-0.6177001169749669,0.4743136279284954,1.2022019454411097,0.2705689125827381,0.06802160505737577,0.3039866877453668,1.1676217849765504,1.5517961169992174,-0.12754527612456254,0.2748898257102285,-0.10829916383538928,0.869400924869946,-0.039361430065972466,-0.6530551814607212,0.48843549883791376,2.3680322021245956,-0.3303326155458178
Celeb-real__id22_0000__8dfd7fca,real,test,,Celeb-real,34,contentment,0.11280693636123468,0.10833988242331066,0.3569584803501738,0.045465892628713,0.4534684359958443,0.6134818942956426,0.30303030303030304,0.04741185600813534,0.8529411764705882,0.9320696434553932,1.9160543715252596,1.9252774785546696,1.4548070571001839,0.5661533825537738,0.5804660302751204,-0.5975170731544495,0.8767578163567711,0.15780105836251201,1.2848925169776468,3.040849538410411,0.5316912040990942,0.8998317438013413,-0.9091982854639783,0.686006255886134,1.6037669637623955,0.9280418753623962,0.08901390416876358,-0.10234589962398305,0.32139941524056825,-0.34791042874841127,0.582467208890354,1.7836237514720243,0.8368483326014351,1.3114683891043943,0.8448261548491085,0.25256209163104787,0.27763914536027345,-0.012789961169747746,1.545876005116631,0.3341975387404947,-0.6134940197362619,0.6675457814160515,-0.29779132324106555,1.6517260775846594,-0.3230521363370559,-0.2846834550009054,0.5890890009262982,1.8932363776599659,-0.3145892742802115
Celeb-real__id22_0002__0a374460,real,test,,Celeb-real,48,contentment,0.139644337262937,0.1176450971242797,0.3611864579299193,0.03470810710314964,0.45964692821455067,0.5731648654887704,0.2978723404255319,0.037045789373776866,0.8333333333333334,0.47131340205669403,1.2888148315250874,1.7754307861129444,1.799048975110054,0.7562425434589386,0.6225197526315848,-0.8109355233609676,0.3864399157464504,0.14938637303809324,1.3001106604933739,3.25270406405131,0.4395132263501485,0.9999491274356842,-1.3473407415052254,-0.03140244299235443,1.5057464341322582,1.0161811895668507,0.0166208044004937,-0.32422961046298343,0.504571046680212,-0.31087301298975945,0.6762233239909013,1.2204536981880665,0.9725742551187674,1.2657790556550026,1.2276506746808689,0.29743342225750286,0.2644774777193864,0.127877497424682,1.2260706350207329,0.8748822373648485,-0.12985954464723667,0.6627911565204462,-0.28412862370411557,2.346506563325723,-0.2103846656779448,-0.4238467452426751,0.8334345786521832,2.340676784515381,-0.0715077066173156
Celeb-real__id22_0009__54037f2f,real,test,,Celeb-real,56,contentment,0.13756398245781182,0.1147773443557394,0.3615444439460685,0.05062976401618991,0.45547372149363075,0.33158440988554005,0.12727272727272726,0.0372813588302886,0.9285714285714286,0.8680849277547428,2.05744683103902,2.00005698629788,1.6958545105797904,0.6967360292162214,-0.06399653213364738,-0.5083932365689959,0.32749863288232256,-0.659340578530516,1.2677764360393797,3.5308076781885966,0.24042167620999472,1.146690994501114,-1.7873489771570479,-0.1296939717472664,1.6580647144998824,1.5268161765166692,0.495276974081727,0.08306568541697093,0.2943816951342991,-0.3704322448798588,0.4251137578061649,1.7714915403297968,1.1366300678678922,0.8313210803483214,1.0639859970126833,0.09722697415522166,0.16929902668510163,-0.14352211569036757,1.7225617447069712,0.6290732994675636,-1.0646245027227061,0.9922672552721841,-0.4295534597975867,2.295650529009955,-0.3617027061326163,-0.444282983562776,0.9121252106768745,1.9962605621133531,-0.5814360406781945
Celeb-real__id24_0003__a477989b,real,test,,Celeb-real,54,astonishment_surprise,0.12544615847178542,0.11916095179425616,0.4586832607008216,0.02987155857045685,0.5100999524319644,1.2709221925323735,0.33962264150943394,0.02480305302054824,0.16666666666666666,0.39627980413260283,2.1405585871802435,2.3160536090532937,2.6634346025961415,1.3907524545987446,0.017610216582262958,-0.6503655303407598,1.0879402502819344,-1.0867120778119121,1.172960396166201,2.3751292846820973,0.511344744099511,1.2412489564330489,-1.215632841542915,-0.16509538599186474,2.181755068125548,1.123037181518696,0.370997603982687,0.22949718711552797,1.166749871439404,-0.5659257604016198,1.5775036546919081,1.4477808199546955,0.0673194185451225,0.6805251621537738,1.1016364815058532,-0.09218906693988377,-0.006439589791827732,0.10228467429125751,1.0924842423862882,2.0233829573348716,-0.7483893677040383,0.1685461512318364,-0.42963727756782816,1.694849142321834,-0.3278553209922932,-0.7473094816561099,0.7190381950802274,0.9657632090427257,-0.37048996212305846
Celeb-real__id26_0002__03f51103,real,train,,Celeb-real,54,contentment,0.022371254249224343,0.08438562440166367,0.2068451961835768,0.0764488687588025,0.34567427741070056,-1.000088900581841e-12,0.0,0.05489546001970523,1.0,0.8970233262689026,0.5999855630927615,0.9912958123065807,2.084413804389812,0.6605645616849264,0.2159089611636268,-0.794897950357861,1.5750582085715399,0.710756465792656,1.1256395445929632,4.1386539891914085,1.121835278140174,1.0019879926134039,-1.3647819826448406,0.31279775217451433,0.5802515391950254,2.6766645820052535,0.5288136096464263,0.6158601266366465,0.9211209129404139,0.3337601732324671,-0.3441015504024647,0.2268748062628287,0.2865383415310471,1.4577191063651331,1.2561205592420366,-0.060018052657445274,0.11935679780112372,-0.060353476692129066,1.1671270882641827,-0.33630072077115375,-1.5292765387782343,0.22536386715041268,0.2541613082091014,0.8044115856841758,0.4781573171968813,-0.3694179692754039,0.7531214544066677,1.9919273875377796,-1.2295099077401337
Celeb-real__id26_0004__4d0db3c5,real,train,,Celeb-real,59,contentment,0.2585108188884133,0.1262192464316678,0.2905451361411238,0.05405723778538834,0.3788783286874511,0.23336813810122375,0.10344827586206896,0.0443090011272931,0.9491525423728814,1.8822081134480946,2.7546163676148754,0.7411609140493102,2.0585757009053633,0.5715735423362861,-0.10750673585018869,-1.4940242080365198,1.6534945459689123,-0.2498246734425173,0.5670253462710623,4.686593799267785,1.0792517641843375,0.7179159360416865,-1.5291151747865193,0.043293322925850496,2.7688715902425476,2.913181466571355,0.334996083277767,0.4350749461327569,0.6838983741857237,-0.22572155928207657,-0.06830826048123634,-0.17317754333302127,0.9982488983768528,1.4883467438867537,0.9321300650047044,-0.19854253934601607,0.07782151941525733,-0.262883036823596,0.7331244743476479,0.48106355990393684,-0.6994857474908991,0.7068340192406865,-0.018021951287479725,1.1197479215718933,0.04568469322333902,-0.5079169990652699,1.1317776183960802,3.135208255153591,-0.5897977761292862
Celeb-real__id26_0007__9c43457d,real,train,,Celeb-real,57,contentment,0.3058666699608002,0.07678116891774726,0.33505051527772084,0.0512594905318266,0.4131906662095878,0.17632626453706068,0.07142857142857142,0.036332990554707845,0.9649122807017544,1.3758210701900615,2.8789616446746025,0.44746203171579463,3.0910833091066596,1.2727735983697992,-0.382419416778966,-2.2577374065131472,1.7273853619893391,-1.2035796459306751,0.330076675666006,5.160584039855421,0.6253228835892259,0.7545378354557774,-2.0753344723529983,-0.6237674441776777,3.1520063939847445,2.7564778035147146,0.5387127015151476,0.11158472090436701,1.2384681231097172,0.13982329138538294,0.42280142244539765,-0.7622271023298565,1.6163739677061115,1.7669295595403303,1.4194880765781068,-0.4319925224571897,0.188333134902151,-0.35313789258923445,0.8396906099821392,1.5463264375402217,-0.6405759124379409,1.12338205805996,-0.0857469544076083,2.417199496637311,0.119643207181964,-0.6192723178026969,1.278181739020766,3.3779354597392834,-0.6035950298894915
Celeb-real__id2_0005__15f721cc,real,train,,Celeb-real,52,thankfulness_gratitude,0.14410364558904395,0.07211935229326022,0.3585914097304309,0.045846427838577855,0.46372432797083174,1.0447610664975588,0.5686274509803921,0.031890775051965414,0.11538461538461539,0.5344305829359934,0.677436997111027,1.6735736658939948,3.285737381531642,2.0914716605956736,0.13395708913986498,-0.008380948350979732,1.278841114961184,0.42519525438547134,0.27558794159155625,3.053050309419632,1.181300979394179,0.5711074345386945,-0.0483302091463254,0.6876672685432893,0.5922604180299319,0.7124196268044986,-0.05577190836461691,-0.36630921868177563,1.8355700900921454,0.1186756044626236,1.3265274258760305,0.8244362530800012,0.881535583963761,2.175667267579299,0.6797012262619458,0.04589217328108274,0.7489087111674823,-0.1379169042293842,0.6689402667375711,0.6126208809705881,-0.6675679826965699,0.2733360185072972,-0.0673764726290336,0.8743005578334515,-0.18316903022619394,-0.4602014703246263,0.4016327800659033,3.3018730878829956,-0.7062284275889397
Celeb-real__id32_0000__db87de7a,real,val,,Celeb-real,86,contentment,-0.09368694618268485,0.10146391105202356,0.28543842069243325,0.05438839182083702,0.42234284938953703,0.3972454932529829,0.15294117647058825,0.03379585577276891,0.8837209302325582,0.6895331321067588,0.03790703485178393,2.055347798868667,2.4926992807277415,1.0023054674614307,0.3558808634447497,-0.6404039229071418,1.28021343364272,0.3245803585579229,1.2591955024142598,3.232711843279905,2.0350333715594093,1.5975788214872049,0.011933194430068482,0.2931475263782019,0.1263517654219339,2.0747478035993354,0.5216780548352141,0.579278837109721,1.3546886880730473,0.2986221285753472,0.5021921777447989,1.234569094901861,-0.8217766132465628,0.2977594537443893,0.8250404360682465,0.17308380922605826,0.06068093000456344,-0.09375228507574214,1.2206240490425464,1.0634096479693125,-1.578661714875421,0.08745472930198492,0.129928017078444,0.4930191081623698,-0.10647972517235335,-0.5707908210366271,-0.1319726615451103,1.3295424913251124,-1.7687520357065423
Celeb-real__id32_0005__021bfb27,real,val,,Celeb-real,72,astonishment_surprise,-0.19429301898631637,0.1038986437144788,0.2941498470101586,0.05751527696311522,0.46772792829493,1.4087097891548792,0.5774647887323944,0.04443497927621737,0.20833333333333334,-0.337293258557717,-0.8711071097188525,1.745468591650327,2.331070919831594,1.1976130207379658,0.9111158955428336,-1.0056836356719334,0.9837684176034398,0.012711886730459001,1.398260270555814,2.1812387903531394,1.7974412490924199,2.1416048854589462,0.5455600482722124,0.04545684764161706,0.13839350971910688,2.10560422970189,0.03732210069170429,0.5790449430545171,1.513128092719449,0.5680748828583293,0.2727675173017714,1.008888229727745,-0.48408719566133285,-0.1953221613334285,1.3585245145691767,0.3149910685088899,-0.02436258726649814,0.06072424021032122,1.292648822069168,0.5598087559143702,-1.4747878428962495,0.4328561748067538,0.2282402084933387,0.8441896736621857,0.31915265031986767,-0.4450717154476378,0.04763144006331762,1.418547984626558,-1.1797895779212315
Celeb-real__id34_0004__7db04b4e,real,train,,Celeb-real,79,astonishment_surprise,0.05699841005412197,0.14904481665147615,0.34318673215992535,0.05224211284590905,0.43810830531515516,0.92025061748695,0.3333333333333333,0.05355454921389877,0.11392405063291139,0.4691431809075271,1.0149086879778513,1.5197067668166342,3.4084289737894564,2.1335856024223037,-0.40807603129857706,-1.6282596908792664,1.8673481609247908,-0.7818327380132072,0.07450404348252695,2.7212092951883244,1.975553035736084,0.9913340708877467,0.47298845224365405,0.340690745960308,1.145881769023364,2.1043199089509024,-0.11508082996912394,0.4647077706795705,2.0386135095282447,0.15913284126716323,0.9971041634112974,0.6920231663728063,-0.18165652585934988,0.9095609697360026,1.0581934157806108,-0.6434065842930274,0.21909377544741088,-0.5724166827865794,1.275663682177097,1.0649729635142073,-1.669254528759401,1.2213106200664858,0.04160058951076073,0.6049216895163814,-0.1632950290848937,-0.26132589974735354,0.27138442404662505,2.4771922736228267,-1.015130918614472
Celeb-real__id34_0009__cd230554,real,train,,Celeb-real,81,astonishment_surprise,0.10227168149899499,0.07966083461466868,0.35422099713887445,0.06525597428524497,0.4798654349867763,0.7023373057102384,0.2625,0.05839050471757705,0.09876543209876543,0.8004078169663748,1.1722297271092732,1.4863853366286666,3.5981722908255493,2.1751280728681586,-0.5521279750046907,-1.6697931098349301,1.7054451799687045,-0.5763165799923885,0.00362501468187497,2.6987327719912115,2.124219862031348,0.6932754928683057,0.5092521905899048,0.20133344994650948,1.0735830981054424,1.7007818251480291,0.29759430864618885,0.48746215524496855,2.054349794799899,0.12476428423398807,1.0294626965934848,0.6597848093068158,-0.05616692922733448,0.7325026558505164,1.062954432434506,-0.6960252464553456,0.28099471624986627,-0.6108587612340479,1.049105301315402,1.6540085195023337,-1.6268385898919753,0.8471754664256249,0.014959903410923334,0.8538534611831476,-0.33618761507081396,-0.4735854352697914,0.41512194055098073,2.6144314724722024,-1.2225040638888325
