video_id,label,split,manipulation_family,detector_score
Celeb-real__id19_0003__02a18478,real,test,nan,0.9824581742286682
Celeb-real__id19_0003__02a18478,real,test,nan,0.8951598405838013
Celeb-real__id19_0003__02a18478,real,test,nan,0.8486986756324768
Celeb-real__id19_0003__02a18478,real,test,nan,0.8794611096382141
Celeb-real__id19_0003__02a18478,real,test,nan,0.970841109752655
Celeb-real__id19_0003__02a18478,real,test,nan,0.9033083319664001
Celeb-real__id19_0003__02a18478,real,test,nan,0.7220360040664673
Celeb-real__id19_0003__02a18478,real,test,nan,0.9393813610076904
Celeb-real__id19_0003__02a18478,real,test,nan,0.809755802154541
Celeb-real__id19_0003__02a18478,real,test,nan,0.768313467502594
Celeb-real__id19_0003__02a18478,real,test,nan,0.9222928881645203
Celeb-real__id19_0003__02a18478,real,test,nan,0.9020869731903076
Celeb-real__id19_0003__02a18478,real,test,nan,0.8116657733917236
Celeb-real__id19_0003__02a18478,real,test,nan,0.7824468612670898
Celeb-real__id19_0003__02a18478,real,test,nan,0.46862077713012695
Celeb-real__id19_0003__02a18478,real,test,nan,0.6326059103012085
Celeb-real__id19_0003__02a18478,real,test,nan,0.6979223489761353
Celeb-real__id19_0003__02a18478,real,test,nan,0.8527008891105652
Celeb-real__id19_0003__02a18478,real,test,nan,0.6486043930053711
Celeb-real__id19_0003__02a18478,real,test,nan,0.8669956922531128
Celeb-real__id19_0003__02a18478,real,test,nan,0.6139705777168274
Celeb-real__id19_0003__02a18478,real,test,nan,0.5824080109596252
Celeb-real__id19_0003__02a18478,real,test,nan,0.3618304431438446
Celeb-real__id19_0003__02a18478,real,test,nan,0.4233923852443695
Celeb-real__id19_0003__02a18478,real,test,nan,0.8285242319107056
Celeb-real__id19_0003__02a18478,real,test,nan,0.7767103314399719
Celeb-real__id19_0003__02a18478,real,test,nan,0.7444621920585632
Celeb-real__id19_0003__02a18478,real,test,nan,0.618380069732666
Celeb-real__id19_0003__02a18478,real,test,nan,0.7157570123672485
Celeb-real__id19_0003__02a18478,real,test,nan,0.8009578585624695
Celeb-real__id19_0003__02a18478,real,test,nan,0.9055964946746826
Celeb-real__id19_0003__02a18478,real,test,nan,0.991258442401886
Celeb-real__id19_0003__02a18478,real,test,nan,0.9965033531188965
Celeb-real__id19_0003__02a18478,real,test,nan,0.9968339800834656
Celeb-real__id19_0003__02a18478,real,test,nan,0.9966795444488525
Celeb-real__id19_0003__02a18478,real,test,nan,0.9941543936729431
Celeb-real__id19_0003__02a18478,real,test,nan,0.9710484743118286
Celeb-real__id19_0003__02a18478,real,test,nan,0.9914259910583496
Celeb-real__id19_0003__02a18478,real,test,nan,0.9934938549995422
Celeb-real__id5_0001__7446e574,real,train,nan,0.06291690468788147
Celeb-real__id5_0001__7446e574,real,train,nan,0.07013627141714096
Celeb-real__id5_0001__7446e574,real,train,nan,0.058040548115968704
Celeb-real__id5_0001__7446e574,real,train,nan,0.12272278964519501
Celeb-real__id5_0001__7446e574,real,train,nan,0.31354913115501404
Celeb-real__id5_0001__7446e574,real,train,nan,0.7465508580207825
Celeb-real__id5_0001__7446e574,real,train,nan,0.15806421637535095
Celeb-real__id5_0001__7446e574,real,train,nan,0.10883183032274246
Celeb-real__id5_0001__7446e574,real,train,nan,0.3009546101093292
Celeb-real__id5_0001__7446e574,real,train,nan,0.3425728678703308
Celeb-real__id5_0001__7446e574,real,train,nan,0.1664123386144638
Celeb-real__id5_0001__7446e574,real,train,nan,0.6178068518638611
Celeb-real__id5_0001__7446e574,real,train,nan,0.343171626329422
Celeb-real__id5_0001__7446e574,real,train,nan,0.10581237077713013
Celeb-real__id5_0001__7446e574,real,train,nan,0.037928007543087006
Celeb-real__id5_0001__7446e574,real,train,nan,0.10872448980808258
Celeb-real__id5_0001__7446e574,real,train,nan,0.3704477548599243
Celeb-real__id5_0001__7446e574,real,train,nan,0.34240785241127014
Celeb-real__id5_0001__7446e574,real,train,nan,0.09423268586397171
Celeb-real__id5_0001__7446e574,real,train,nan,0.09336031228303909
Celeb-real__id5_0001__7446e574,real,train,nan,0.07182179391384125
Celeb-real__id5_0001__7446e574,real,train,nan,0.15119609236717224
Celeb-real__id5_0001__7446e574,real,train,nan,0.28186801075935364
Celeb-real__id5_0001__7446e574,real,train,nan,0.5791783332824707
Celeb-real__id5_0001__7446e574,real,train,nan,0.2518821060657501
Celeb-real__id5_0001__7446e574,real,train,nan,0.37604573369026184
Celeb-real__id5_0001__7446e574,real,train,nan,0.6363434791564941
Celeb-real__id5_0001__7446e574,real,train,nan,0.3916327953338623
Celeb-real__id5_0001__7446e574,real,train,nan,0.05212435871362686
Celeb-real__id5_0001__7446e574,real,train,nan,0.30648890137672424
Celeb-real__id5_0001__7446e574,real,train,nan,0.07345505803823471
Celeb-real__id5_0001__7446e574,real,train,nan,0.12736904621124268
Celeb-real__id5_0001__7446e574,real,train,nan,0.555046796798706
Celeb-real__id5_0001__7446e574,real,train,nan,0.20565158128738403
Celeb-real__id5_0001__7446e574,real,train,nan,0.7903203368186951
Celeb-real__id5_0001__7446e574,real,train,nan,0.9426673054695129
Celeb-real__id5_0001__7446e574,real,train,nan,0.8240407705307007
Celeb-real__id5_0001__7446e574,real,train,nan,0.6757822632789612
Celeb-real__id5_0001__7446e574,real,train,nan,0.18812263011932373
Celeb-real__id5_0001__7446e574,real,train,nan,0.6200516223907471
Celeb-real__id5_0001__7446e574,real,train,nan,0.31879058480262756
Celeb-real__id5_0001__7446e574,real,train,nan,0.05943029373884201
Celeb-real__id5_0001__7446e574,real,train,nan,0.05423411354422569
Celeb-real__id5_0001__7446e574,real,train,nan,0.1585198938846588
Celeb-real__id5_0001__7446e574,real,train,nan,0.32895758748054504
Celeb-real__id5_0001__7446e574,real,train,nan,0.20370171964168549
Celeb-real__id5_0001__7446e574,real,train,nan,0.1326255351305008
Celeb-real__id5_0001__7446e574,real,train,nan,0.5227948427200317
Celeb-real__id5_0001__7446e574,real,train,nan,0.34204649925231934
Celeb-real__id5_0001__7446e574,real,train,nan,0.059399526566267014
Celeb-real__id5_0001__7446e574,real,train,nan,0.8831636309623718
Celeb-real__id5_0001__7446e574,real,train,nan,0.2430385947227478
Celeb-real__id5_0001__7446e574,real,train,nan,0.058529384434223175
Celeb-real__id5_0001__7446e574,real,train,nan,0.46497705578804016
Celeb-real__id5_0001__7446e574,real,train,nan,0.10572297126054764
Celeb-real__id5_0001__7446e574,real,train,nan,0.11366269737482071
Celeb-real__id5_0001__7446e574,real,train,nan,0.3072182834148407
Celeb-real__id5_0001__7446e574,real,train,nan,0.32546859979629517
Celeb-real__id5_0001__7446e574,real,train,nan,0.4425227642059326
Celeb-real__id5_0001__7446e574,real,train,nan,0.289458304643631
Celeb-real__id5_0001__7446e574,real,train,nan,0.15943105518817902
Celeb-real__id5_0001__7446e574,real,train,nan,0.3544631600379944
Celeb-real__id5_0001__7446e574,real,train,nan,0.030414355918765068
Celeb-real__id5_0001__7446e574,real,train,nan,0.10740117728710175
Celeb-synthesis__FaceSwap__MobileFaceSwap__id21_id1_0005__4efe912a,fake,val,FaceSwap,0.2871074378490448
Celeb-synthesis__FaceSwap__MobileFaceSwap__id21_id1_0005__4efe912a,fake,val,FaceSwap,0.5269123315811157
Celeb-synthesis__FaceSwap__MobileFaceSwap__id21_id1_0005__4efe912a,fake,val,FaceSwap,0.32688432931900024
Celeb-synthesis__FaceSwap__MobileFaceSwap__id21_id1_0005__4efe912a,fake,val,FaceSwap,0.5470960140228271
Celeb-synthesis__FaceSwap__MobileFaceSwap__id21_id1_0005__4efe912a,fake,val,FaceSwap,0.4521917402744293
Celeb-synthesis__FaceSwap__MobileFaceSwap__id21_id1_0005__4efe912a,fake,val,FaceSwap,0.7783706784248352
Celeb-synthesis__FaceSwap__MobileFaceSwap__id21_id1_0005__4efe912a,fake,val,FaceSwap,0.5290985703468323
Celeb-synthesis__FaceSwap__MobileFaceSwap__id21_id1_0005__4efe912a,fake,val,FaceSwap,0.38044053316116333
Celeb-synthesis__FaceSwap__MobileFaceSwap__id21_id1_0005__4efe912a,fake,val,FaceSwap,0.6028345823287964
Celeb-synthesis__FaceSwap__MobileFaceSwap__id21_id1_0005__4efe912a,fake,val,FaceSwap,0.9582543969154358
Celeb-synthesis__FaceSwap__MobileFaceSwap__id21_id1_0005__4efe912a,fake,val,FaceSwap,0.2047034204006195
Celeb-synthesis__FaceSwap__MobileFaceSwap__id21_id1_0005__4efe912a,fake,val,FaceSwap,0.67779541015625
Celeb-synthesis__FaceSwap__MobileFaceSwap__id21_id1_0005__4efe912a,fake,val,FaceSwap,0.5550754070281982
Celeb-synthesis__FaceSwap__MobileFaceSwap__id21_id1_0005__4efe912a,fake,val,FaceSwap,0.8144620656967163
Celeb-synthesis__FaceSwap__MobileFaceSwap__id21_id1_0005__4efe912a,fake,val,FaceSwap,0.5675085783004761
Celeb-synthesis__FaceSwap__MobileFaceSwap__id21_id1_0005__4efe912a,fake,val,FaceSwap,0.6540830135345459
Celeb-synthesis__FaceSwap__MobileFaceSwap__id21_id1_0005__4efe912a,fake,val,FaceSwap,0.22909368574619293
Celeb-synthesis__FaceSwap__MobileFaceSwap__id21_id1_0005__4efe912a,fake,val,FaceSwap,0.7049267292022705
Celeb-synthesis__FaceSwap__MobileFaceSwap__id21_id1_0005__4efe912a,fake,val,FaceSwap,0.13779988884925842
Celeb-synthesis__FaceSwap__MobileFaceSwap__id21_id1_0005__4efe912a,fake,val,FaceSwap,0.6914979219436646
Celeb-synthesis__FaceSwap__MobileFaceSwap__id21_id1_0005__4efe912a,fake,val,FaceSwap,0.36249905824661255
Celeb-synthesis__FaceSwap__MobileFaceSwap__id21_id1_0005__4efe912a,fake,val,FaceSwap,0.8283817768096924
Celeb-synthesis__FaceSwap__MobileFaceSwap__id21_id1_0005__4efe912a,fake,val,FaceSwap,0.1882418990135193
Celeb-synthesis__FaceSwap__MobileFaceSwap__id21_id1_0005__4efe912a,fake,val,FaceSwap,0.4120189845561981
Celeb-synthesis__FaceSwap__MobileFaceSwap__id21_id1_0005__4efe912a,fake,val,FaceSwap,0.7101197838783264
Celeb-synthesis__FaceSwap__MobileFaceSwap__id21_id1_0005__4efe912a,fake,val,FaceSwap,0.5489122867584229
Celeb-synthesis__FaceSwap__MobileFaceSwap__id21_id1_0005__4efe912a,fake,val,FaceSwap,0.40568995475769043
Celeb-synthesis__FaceSwap__MobileFaceSwap__id21_id1_0005__4efe912a,fake,val,FaceSwap,0.5398363471031189
Celeb-synthesis__FaceReenact__MCNET__id35_id32_0006__a525f209,fake,train,FaceReenact,0.5925100445747375
Celeb-synthesis__FaceReenact__MCNET__id35_id32_0006__a525f209,fake,train,FaceReenact,0.8632487654685974
Celeb-synthesis__FaceReenact__LIA__id1_id17_0006__8fc47d98,fake,test,FaceReenact,0.6719887852668762
Celeb-synthesis__FaceReenact__LIA__id1_id17_0006__8fc47d98,fake,test,FaceReenact,0.8679897785186768
Celeb-synthesis__FaceReenact__LIA__id1_id17_0006__8fc47d98,fake,test,FaceReenact,0.48333409428596497
Celeb-synthesis__FaceReenact__LIA__id1_id17_0006__8fc47d98,fake,test,FaceReenact,0.9366489052772522
Celeb-synthesis__FaceReenact__LIA__id1_id17_0006__8fc47d98,fake,test,FaceReenact,0.911779522895813
Celeb-synthesis__FaceReenact__LIA__id1_id17_0006__8fc47d98,fake,test,FaceReenact,0.8632892966270447
Celeb-synthesis__FaceReenact__LIA__id1_id17_0006__8fc47d98,fake,test,FaceReenact,0.9897228479385376
Celeb-synthesis__FaceReenact__LIA__id1_id17_0006__8fc47d98,fake,test,FaceReenact,0.9787499904632568
Celeb-synthesis__FaceReenact__LIA__id1_id17_0006__8fc47d98,fake,test,FaceReenact,0.9759002327919006
Celeb-synthesis__FaceReenact__LIA__id1_id17_0006__8fc47d98,fake,test,FaceReenact,0.9813962578773499
Celeb-synthesis__FaceReenact__LIA__id1_id17_0006__8fc47d98,fake,test,FaceReenact,0.9483002424240112
Celeb-synthesis__FaceReenact__LIA__id1_id17_0006__8fc47d98,fake,test,FaceReenact,0.9801067113876343
Celeb-synthesis__FaceReenact__LIA__id1_id17_0006__8fc47d98,fake,test,FaceReenact,0.9854486584663391
Celeb-synthesis__FaceReenact__LIA__id1_id17_0006__8fc47d98,fake,test,FaceReenact,0.9740436673164368
Celeb-synthesis__FaceReenact__LIA__id1_id17_0006__8fc47d98,fake,test,FaceReenact,0.9839613437652588
Celeb-synthesis__FaceReenact__LIA__id1_id17_0006__8fc47d98,fake,test,FaceReenact,0.9947307109832764
Celeb-synthesis__FaceReenact__LIA__id1_id17_0006__8fc47d98,fake,test,FaceReenact,0.9929295182228088
Celeb-synthesis__FaceReenact__LIA__id1_id17_0006__8fc47d98,fake,test,FaceReenact,0.9785528182983398
Celeb-synthesis__FaceReenact__LIA__id1_id17_0006__8fc47d98,fake,test,FaceReenact,0.8422408699989319
Celeb-synthesis__FaceReenact__LIA__id1_id17_0006__8fc47d98,fake,test,FaceReenact,0.8631407618522644
Celeb-synthesis__FaceReenact__LIA__id1_id17_0006__8fc47d98,fake,test,FaceReenact,0.9507545232772827
Celeb-synthesis__FaceReenact__LIA__id1_id17_0006__8fc47d98,fake,test,FaceReenact,0.9741947650909424
Celeb-synthesis__FaceReenact__LIA__id1_id17_0006__8fc47d98,fake,test,FaceReenact,0.967815637588501
Celeb-synthesis__FaceReenact__LIA__id1_id17_0006__8fc47d98,fake,test,FaceReenact,0.8865333199501038
Celeb-synthesis__FaceReenact__LIA__id1_id17_0006__8fc47d98,fake,test,FaceReenact,0.9538695216178894
Celeb-synthesis__FaceReenact__LIA__id1_id17_0006__8fc47d98,fake,test,FaceReenact,0.8592647314071655
Celeb-synthesis__FaceReenact__LIA__id1_id17_0006__8fc47d98,fake,test,FaceReenact,0.9836215376853943
Celeb-synthesis__FaceReenact__LIA__id1_id17_0006__8fc47d98,fake,test,FaceReenact,0.9317529201507568
Celeb-synthesis__FaceReenact__LIA__id1_id17_0006__8fc47d98,fake,test,FaceReenact,0.9623950719833374
Celeb-synthesis__FaceReenact__LIA__id1_id17_0006__8fc47d98,fake,test,FaceReenact,0.6190792322158813
Celeb-synthesis__FaceReenact__LIA__id1_id17_0006__8fc47d98,fake,test,FaceReenact,0.7520759701728821
Celeb-synthesis__FaceReenact__LIA__id1_id17_0006__8fc47d98,fake,test,FaceReenact,0.9612184166908264
Celeb-synthesis__FaceReenact__LIA__id1_id17_0006__8fc47d98,fake,test,FaceReenact,0.9866458177566528
Celeb-synthesis__FaceReenact__LIA__id1_id17_0006__8fc47d98,fake,test,FaceReenact,0.9515641331672668
YouTube-real__00194__b4e07ea5,real,train,nan,0.3451949954032898
YouTube-real__00194__b4e07ea5,real,train,nan,0.6571590900421143
YouTube-real__00194__b4e07ea5,real,train,nan,0.20931245386600494
YouTube-real__00194__b4e07ea5,real,train,nan,0.7390069365501404
YouTube-real__00194__b4e07ea5,real,train,nan,0.29915139079093933
YouTube-real__00194__b4e07ea5,real,train,nan,0.18126536905765533
YouTube-real__00194__b4e07ea5,real,train,nan,0.6323779821395874
YouTube-real__00194__b4e07ea5,real,train,nan,0.49087974429130554
YouTube-real__00194__b4e07ea5,real,train,nan,0.14515456557273865
YouTube-real__00194__b4e07ea5,real,train,nan,0.4336925148963928
YouTube-real__00194__b4e07ea5,real,train,nan,0.054263100028038025
YouTube-real__00194__b4e07ea5,real,train,nan,0.3258110582828522
YouTube-real__00194__b4e07ea5,real,train,nan,0.2850947082042694
YouTube-real__00194__b4e07ea5,real,train,nan,0.08769942075014114
YouTube-real__00194__b4e07ea5,real,train,nan,0.039455346763134
YouTube-real__00194__b4e07ea5,real,train,nan,0.21027308702468872
YouTube-real__00194__b4e07ea5,real,train,nan,0.554420530796051
YouTube-real__00194__b4e07ea5,real,train,nan,0.6741340756416321
YouTube-real__00194__b4e07ea5,real,train,nan,0.5497369766235352
YouTube-real__00194__b4e07ea5,real,train,nan,0.3402668833732605
YouTube-real__00194__b4e07ea5,real,train,nan,0.4679323732852936
YouTube-real__00194__b4e07ea5,real,train,nan,0.532665491104126
YouTube-real__00194__b4e07ea5,real,train,nan,0.03215350955724716
YouTube-real__00194__b4e07ea5,real,train,nan,0.4626203775405884
YouTube-real__00194__b4e07ea5,real,train,nan,0.07062502950429916
YouTube-real__00194__b4e07ea5,real,train,nan,0.2002488374710083
YouTube-real__00194__b4e07ea5,real,train,nan,0.098897285759449
YouTube-real__00194__b4e07ea5,real,train,nan,0.032479427754879
YouTube-real__00194__b4e07ea5,real,train,nan,0.021567897871136665
YouTube-real__00194__b4e07ea5,real,train,nan,0.022804146632552147
YouTube-real__00194__b4e07ea5,real,train,nan,0.006635132245719433
YouTube-real__00194__b4e07ea5,real,train,nan,0.02867268957197666
YouTube-real__00194__b4e07ea5,real,train,nan,0.36985430121421814
YouTube-real__00194__b4e07ea5,real,train,nan,0.06974229961633682
YouTube-real__00194__b4e07ea5,real,train,nan,0.3550788164138794
YouTube-real__00194__b4e07ea5,real,train,nan,0.5824279189109802
YouTube-real__00194__b4e07ea5,real,train,nan,0.028563236817717552
YouTube-real__00194__b4e07ea5,real,train,nan,0.11842141300439835
YouTube-real__00194__b4e07ea5,real,train,nan,0.21770812571048737
YouTube-real__00194__b4e07ea5,real,train,nan,0.463399201631546
YouTube-real__00194__b4e07ea5,real,train,nan,0.8721674680709839
YouTube-real__00194__b4e07ea5,real,train,nan,0.9746612310409546
YouTube-real__00194__b4e07ea5,real,train,nan,0.5396592617034912
YouTube-real__00194__b4e07ea5,real,train,nan,0.7170128226280212
YouTube-real__00194__b4e07ea5,real,train,nan,0.3562166690826416
YouTube-real__00194__b4e07ea5,real,train,nan,0.8764875531196594
YouTube-real__00194__b4e07ea5,real,train,nan,0.38585448265075684
YouTube-real__00194__b4e07ea5,real,train,nan,0.43923017382621765
YouTube-real__00194__b4e07ea5,real,train,nan,0.40627384185791016
YouTube-real__00194__b4e07ea5,real,train,nan,0.8450168967247009
YouTube-real__00194__b4e07ea5,real,train,nan,0.626759946346283
YouTube-real__00194__b4e07ea5,real,train,nan,0.14676839113235474
YouTube-real__00194__b4e07ea5,real,train,nan,0.10697533190250397
YouTube-real__00194__b4e07ea5,real,train,nan,0.43338248133659363
YouTube-real__00194__b4e07ea5,real,train,nan,0.11341560631990433
YouTube-real__00194__b4e07ea5,real,train,nan,0.28469613194465637
YouTube-real__00194__b4e07ea5,real,train,nan,0.4000796973705292
YouTube-real__00194__b4e07ea5,real,train,nan,0.721864640712738
YouTube-real__00194__b4e07ea5,real,train,nan,0.07775186747312546
YouTube-real__00194__b4e07ea5,real,train,nan,0.47404998540878296
YouTube-real__00194__b4e07ea5,real,train,nan,0.04255163297057152
YouTube-real__00194__b4e07ea5,real,train,nan,0.329367071390152
YouTube-real__00194__b4e07ea5,real,train,nan,0.4376242458820343
YouTube-real__00194__b4e07ea5,real,train,nan,0.14211313426494598
YouTube-real__00194__b4e07ea5,real,train,nan,0.1515156626701355
YouTube-real__00194__b4e07ea5,real,train,nan,0.3246469795703888
YouTube-real__00194__b4e07ea5,real,train,nan,0.2931215167045593
YouTube-real__00194__b4e07ea5,real,train,nan,0.46426716446876526
YouTube-real__00194__b4e07ea5,real,train,nan,0.05487258732318878
YouTube-real__00194__b4e07ea5,real,train,nan,0.05221118777990341
YouTube-real__00194__b4e07ea5,real,train,nan,0.08382169902324677
YouTube-real__00194__b4e07ea5,real,train,nan,0.9791409373283386
YouTube-real__00194__b4e07ea5,real,train,nan,0.6749990582466125
YouTube-real__00194__b4e07ea5,real,train,nan,0.9819396138191223
YouTube-real__00194__b4e07ea5,real,train,nan,0.8141682744026184
YouTube-real__00194__b4e07ea5,real,train,nan,0.9783468246459961
YouTube-real__00194__b4e07ea5,real,train,nan,0.9921407103538513
Celeb-synthesis__TalkingFace__AniTalker__id40_0007_test_id03382_yg4PLo7dVmk__c09f3bb2,fake,train,TalkingFace,0.5193964242935181
Celeb-synthesis__TalkingFace__AniTalker__id40_0007_test_id03382_yg4PLo7dVmk__c09f3bb2,fake,train,TalkingFace,0.9897906184196472
Celeb-synthesis__TalkingFace__AniTalker__id40_0007_test_id03382_yg4PLo7dVmk__c09f3bb2,fake,train,TalkingFace,0.8672510385513306
Celeb-synthesis__TalkingFace__AniTalker__id40_0007_test_id03382_yg4PLo7dVmk__c09f3bb2,fake,train,TalkingFace,0.9819695949554443
Celeb-synthesis__TalkingFace__AniTalker__id40_0007_test_id03382_yg4PLo7dVmk__c09f3bb2,fake,train,TalkingFace,0.9753574132919312
Celeb-synthesis__TalkingFace__AniTalker__id40_0007_test_id03382_yg4PLo7dVmk__c09f3bb2,fake,train,TalkingFace,0.9938724040985107
Celeb-synthesis__TalkingFace__AniTalker__id40_0007_test_id03382_yg4PLo7dVmk__c09f3bb2,fake,train,TalkingFace,0.99112868309021
Celeb-synthesis__TalkingFace__AniTalker__id40_0007_test_id03382_yg4PLo7dVmk__c09f3bb2,fake,train,TalkingFace,0.9948833584785461
Celeb-synthesis__TalkingFace__AniTalker__id40_0007_test_id03382_yg4PLo7dVmk__c09f3bb2,fake,train,TalkingFace,0.9736196994781494
Celeb-synthesis__TalkingFace__AniTalker__id40_0007_test_id03382_yg4PLo7dVmk__c09f3bb2,fake,train,TalkingFace,0.9951851963996887
Celeb-synthesis__TalkingFace__AniTalker__id40_0007_test_id03382_yg4PLo7dVmk__c09f3bb2,fake,train,TalkingFace,0.9954167604446411
